date,product_id,stock_level,stock_before_sale,reorder_triggered,order_quantity
2022-08-12,SKU_0020,15468,15633,0,0
2022-08-13,SKU_0020,15421,15468,0,0
2022-08-15,SKU_0020,15269,15421,0,0
2022-08-16,SKU_0020,15151,15269,0,0
2022-08-17,SKU_0020,14992,15151,0,0
2022-08-18,SKU_0020,14827,14992,0,0
2022-08-20,SKU_0020,14768,14827,0,0
2022-08-21,SKU_0020,14627,14768,0,0
2022-08-23,SKU_0020,14572,14627,0,0
2022-08-24,SKU_0020,14527,14572,0,0
2022-08-25,SKU_0020,14475,14527,0,0
2022-08-26,SKU_0020,14419,14475,0,0
2022-08-27,SKU_0020,14354,14419,0,0
2022-08-28,SKU_0020,14293,14354,0,0
2022-08-29,SKU_0020,14169,14293,0,0
2022-08-30,SKU_0020,14034,14169,0,0
2022-08-31,SKU_0020,13988,14034,0,0
2022-09-01,SKU_0020,13941,13988,0,0
2022-09-02,SKU_0020,13896,13941,0,0
2022-09-03,SKU_0020,13853,13896,0,0
2022-09-04,SKU_0020,13685,13853,0,0
2022-09-05,SKU_0020,13634,13685,0,0
2022-09-06,SKU_0020,13577,13634,0,0
2022-09-07,SKU_0020,13474,13577,0,0
2022-09-08,SKU_0020,13370,13474,0,0
2022-09-09,SKU_0020,13277,13370,0,0
2022-09-10,SKU_0020,13239,13277,0,0
2022-09-11,SKU_0020,13120,13239,0,0
2022-09-12,SKU_0020,13082,13120,0,0
2022-09-13,SKU_0020,13048,13082,0,0
2022-09-14,SKU_0020,13001,13048,0,0
2022-09-15,SKU_0020,12960,13001,0,0
2022-09-17,SKU_0020,12928,12960,0,0
2022-09-18,SKU_0020,12893,12928,0,0
2022-09-19,SKU_0020,12787,12893,0,0
2022-09-20,SKU_0020,12752,12787,0,0
2022-09-21,SKU_0020,12651,12752,0,0
2022-09-22,SKU_0020,12552,12651,0,0
2022-09-23,SKU_0020,12465,12552,0,0
2022-09-25,SKU_0020,12425,12465,0,0
2022-09-26,SKU_0020,12334,12425,0,0
2022-09-27,SKU_0020,12248,12334,0,0
2022-09-28,SKU_0020,12216,12248,0,0
2022-09-29,SKU_0020,12184,12216,0,0
2022-09-30,SKU_0020,12084,12184,0,0
2022-10-01,SKU_0020,11950,12084,0,0
2022-10-02,SKU_0020,11793,11950,0,0
2022-10-03,SKU_0020,11741,11793,0,0
2022-10-04,SKU_0020,11685,11741,0,0
2022-10-05,SKU_0020,11545,11685,0,0
2022-10-06,SKU_0020,11482,11545,0,0
2022-10-07,SKU_0020,11359,11482,0,0
2022-10-08,SKU_0020,11211,11359,0,0
2022-10-09,SKU_0020,11065,11211,0,0
2022-10-10,SKU_0020,11009,11065,0,0
2022-10-11,SKU_0020,10949,11009,0,0
2022-10-12,SKU_0020,10900,10949,0,0
2022-10-13,SKU_0020,10845,10900,0,0
2022-10-14,SKU_0020,10794,10845,0,0
2022-10-15,SKU_0020,10737,10794,0,0
2022-10-16,SKU_0020,10683,10737,0,0
2022-10-17,SKU_0020,10626,10683,0,0
2022-10-18,SKU_0020,10566,10626,0,0
2022-10-19,SKU_0020,10516,10566,0,0
2022-10-20,SKU_0020,10457,10516,0,0
2022-10-21,SKU_0020,10412,10457,0,0
2022-10-22,SKU_0020,10360,10412,0,0
2022-10-23,SKU_0020,10307,10360,0,0
2022-10-24,SKU_0020,10181,10307,0,0
2022-10-26,SKU_0020,10118,10181,0,0
2022-10-27,SKU_0020,10054,10118,0,0
2022-10-28,SKU_0020,9999,10054,0,0
2022-10-29,SKU_0020,9935,9999,0,0
2022-10-30,SKU_0020,9885,9935,0,0
2022-10-31,SKU_0020,9806,9885,0,0
2022-11-01,SKU_0020,9708,9806,0,0
2022-11-02,SKU_0020,9628,9708,0,0
2022-11-03,SKU_0020,9535,9628,0,0
2022-11-04,SKU_0020,9457,9535,0,0
2022-11-05,SKU_0020,9380,9457,0,0
2022-11-06,SKU_0020,9284,9380,0,0
2022-11-07,SKU_0020,24574,9284,1,15368
2022-11-08,SKU_0020,24461,24574,0,0
2022-11-10,SKU_0020,24366,24461,0,0
2022-11-11,SKU_0020,24283,24366,0,0
2022-11-12,SKU_0020,24190,24283,0,0
2022-11-13,SKU_0020,24102,24190,0,0
2022-11-14,SKU_0020,24000,24102,0,0
2022-11-15,SKU_0020,23900,24000,0,0
2022-11-16,SKU_0020,23797,23900,0,0
2022-11-17,SKU_0020,23691,23797,0,0
2022-11-18,SKU_0020,23608,23691,0,0
2022-11-19,SKU_0020,23524,23608,0,0
2022-11-20,SKU_0020,23417,23524,0,0
2022-11-21,SKU_0020,23304,23417,0,0
2022-11-23,SKU_0020,23152,23304,0,0
2022-11-24,SKU_0020,23005,23152,0,0
2022-11-25,SKU_0020,22853,23005,0,0
2022-11-26,SKU_0020,22769,22853,0,0
2022-11-27,SKU_0020,22603,22769,0,0
2022-11-28,SKU_0020,22394,22603,0,0
2022-11-29,SKU_0020,22284,22394,0,0
2022-11-30,SKU_0020,22172,22284,0,0
2022-12-01,SKU_0020,22024,22172,0,0
2022-12-02,SKU_0020,21866,22024,0,0
2022-12-03,SKU_0020,21680,21866,0,0
2022-12-04,SKU_0020,21531,21680,0,0
2022-12-05,SKU_0020,21341,21531,0,0
2022-12-06,SKU_0020,21190,21341,0,0
2022-12-07,SKU_0020,21019,21190,0,0
2022-12-08,SKU_0020,20864,21019,0,0
2022-12-09,SKU_0020,20702,20864,0,0
2022-12-10,SKU_0020,20561,20702,0,0
2022-12-11,SKU_0020,20424,20561,0,0
2022-12-12,SKU_0020,20272,20424,0,0
2022-12-13,SKU_0020,20096,20272,0,0
2022-12-14,SKU_0020,19936,20096,0,0
2022-12-15,SKU_0020,19738,19936,0,0
2022-12-16,SKU_0020,19577,19738,0,0
2022-12-17,SKU_0020,19405,19577,0,0
2022-12-18,SKU_0020,19261,19405,0,0
2022-12-19,SKU_0020,19082,19261,0,0
2022-12-20,SKU_0020,18925,19082,0,0
2022-12-21,SKU_0020,18726,18925,0,0
2022-12-22,SKU_0020,18575,18726,0,0
2022-12-23,SKU_0020,18398,18575,0,0
2022-12-24,SKU_0020,18132,18398,0,0
2022-12-25,SKU_0020,17820,18132,0,0
2022-12-27,SKU_0020,17621,17820,0,0
2022-12-28,SKU_0020,17398,17621,0,0
2022-12-29,SKU_0020,17242,17398,0,0
2022-12-30,SKU_0020,17063,17242,0,0
2022-12-31,SKU_0020,16878,17063,0,0
2023-01-01,SKU_0020,16332,16878,0,0
2023-01-02,SKU_0020,16097,16332,0,0
2023-01-03,SKU_0020,15367,16097,0,0
2023-01-04,SKU_0020,15125,15367,0,0
2023-01-06,SKU_0020,14829,15125,0,0
2023-01-07,SKU_0020,14098,14829,0,0
2023-01-08,SKU_0020,13829,14098,0,0
2023-01-09,SKU_0020,13563,13829,0,0
2023-01-10,SKU_0020,13302,13563,0,0
2023-01-11,SKU_0020,13007,13302,0,0
2023-01-12,SKU_0020,12782,13007,0,0
2023-01-13,SKU_0020,12469,12782,0,0
2023-01-14,SKU_0020,12226,12469,0,0
2023-01-15,SKU_0020,12005,12226,0,0
2023-01-16,SKU_0020,11708,12005,0,0
2023-01-17,SKU_0020,11378,11708,0,0
2023-01-18,SKU_0020,11052,11378,0,0
2023-01-19,SKU_0020,10815,11052,0,0
2023-01-20,SKU_0020,10526,10815,0,0
2023-01-21,SKU_0020,10268,10526,0,0
2023-01-22,SKU_0020,9984,10268,0,0
2023-01-23,SKU_0020,9271,9984,0,0
2023-01-24,SKU_0020,24308,9271,1,15368
2023-01-25,SKU_0020,23997,24308,0,0
2023-01-26,SKU_0020,23752,23997,0,0
2023-01-28,SKU_0020,23111,23752,0,0
2023-01-29,SKU_0020,22355,23111,0,0
2023-01-30,SKU_0020,22096,22355,0,0
2023-01-31,SKU_0020,21797,22096,0,0
2023-02-01,SKU_0020,20869,21797,0,0
2023-02-02,SKU_0020,19835,20869,0,0
2023-02-03,SKU_0020,19533,19835,0,0
2023-02-04,SKU_0020,18632,19533,0,0
2023-02-05,SKU_0020,18216,18632,0,0
2023-02-06,SKU_0020,17928,18216,0,0
2023-02-07,SKU_0020,17532,17928,0,0
2023-02-08,SKU_0020,17135,17532,0,0
2023-02-09,SKU_0020,16745,17135,0,0
2023-02-10,SKU_0020,16413,16745,0,0
2023-02-11,SKU_0020,16050,16413,0,0
2023-02-12,SKU_0020,15632,16050,0,0
2023-02-13,SKU_0020,15339,15632,0,0
2023-02-14,SKU_0020,14648,15339,0,0
2023-02-15,SKU_0020,14252,14648,0,0
2023-02-16,SKU_0020,13857,14252,0,0
2023-02-17,SKU_0020,13444,13857,0,0
2023-02-18,SKU_0020,13130,13444,0,0
2023-02-19,SKU_0020,12808,13130,0,0
2023-02-20,SKU_0020,12449,12808,0,0
2023-02-21,SKU_0020,12050,12449,0,0
2023-02-22,SKU_0020,11726,12050,0,0
2023-02-23,SKU_0020,11400,11726,0,0
2023-02-24,SKU_0020,11073,11400,0,0
2023-02-25,SKU_0020,10631,11073,0,0
2023-02-26,SKU_0020,10225,10631,0,0
2023-02-27,SKU_0020,9871,10225,0,0
2023-02-28,SKU_0020,9463,9871,0,0
2023-03-01,SKU_0020,24468,9463,1,15368
2023-03-02,SKU_0020,24069,24468,0,0
2023-03-03,SKU_0020,23629,24069,0,0
2023-03-04,SKU_0020,23276,23629,0,0
2023-03-05,SKU_0020,22804,23276,0,0
2023-03-06,SKU_0020,22374,22804,0,0
2023-03-07,SKU_0020,22020,22374,0,0
2023-03-08,SKU_0020,21697,22020,0,0
2023-03-09,SKU_0020,21318,21697,0,0
2023-03-10,SKU_0020,20837,21318,0,0
2023-03-11,SKU_0020,20416,20837,0,0
2023-03-12,SKU_0020,20063,20416,0,0
2023-03-13,SKU_0020,19696,20063,0,0
2023-03-14,SKU_0020,19233,19696,0,0
2023-03-15,SKU_0020,18860,19233,0,0
2023-03-16,SKU_0020,18467,18860,0,0
2023-03-17,SKU_0020,17997,18467,0,0
2023-03-18,SKU_0020,17619,17997,0,0
2023-03-19,SKU_0020,17146,17619,0,0
2023-03-20,SKU_0020,16688,17146,0,0
2023-03-21,SKU_0020,16219,16688,0,0
2023-03-22,SKU_0020,15750,16219,0,0
2023-03-24,SKU_0020,15320,15750,0,0
2023-03-25,SKU_0020,14957,15320,0,0
2023-03-26,SKU_0020,14486,14957,0,0
2023-03-27,SKU_0020,14003,14486,0,0
2023-03-28,SKU_0020,13558,14003,0,0
2023-03-29,SKU_0020,13154,13558,0,0
2023-03-30,SKU_0020,12740,13154,0,0
2023-03-31,SKU_0020,12338,12740,0,0
2023-04-01,SKU_0020,11929,12338,0,0
2023-04-02,SKU_0020,11484,11929,0,0
2023-04-03,SKU_0020,11119,11484,0,0
2023-04-04,SKU_0020,10794,11119,0,0
2023-04-05,SKU_0020,10472,10794,0,0
2023-04-06,SKU_0020,10132,10472,0,0
2023-04-07,SKU_0020,9795,10132,0,0
2023-04-08,SKU_0020,9417,9795,0,0
2023-04-09,SKU_0020,24205,9417,1,15368
2023-04-10,SKU_0020,23761,24205,0,0
2023-04-11,SKU_0020,23406,23761,0,0
2023-04-12,SKU_0020,23020,23406,0,0
2023-04-13,SKU_0020,22624,23020,0,0
2023-04-14,SKU_0020,22198,22624,0,0
2023-04-16,SKU_0020,21832,22198,0,0
2023-04-17,SKU_0020,21384,21832,0,0
2023-04-18,SKU_0020,20946,21384,0,0
2023-04-19,SKU_0020,20505,20946,0,0
2023-04-20,SKU_0020,20144,20505,0,0
2023-04-21,SKU_0020,19781,20144,0,0
2023-04-23,SKU_0020,19322,19781,0,0
2023-04-24,SKU_0020,18917,19322,0,0
2023-04-25,SKU_0020,18591,18917,0,0
2023-04-26,SKU_0020,18200,18591,0,0
2023-04-27,SKU_0020,17822,18200,0,0
2023-04-28,SKU_0020,17415,17822,0,0
2023-04-29,SKU_0020,16990,17415,0,0
2023-04-30,SKU_0020,16675,16990,0,0
2023-05-01,SKU_0020,16367,16675,0,0
2023-05-02,SKU_0020,16081,16367,0,0
2023-05-03,SKU_0020,15818,16081,0,0
2023-05-04,SKU_0020,15504,15818,0,0
2023-05-05,SKU_0020,15160,15504,0,0
2023-05-06,SKU_0020,14812,15160,0,0
2023-05-07,SKU_0020,14511,14812,0,0
2023-05-08,SKU_0020,14159,14511,0,0
2023-05-09,SKU_0020,13847,14159,0,0
2023-05-10,SKU_0020,13490,13847,0,0
2023-05-11,SKU_0020,13158,13490,0,0
2023-05-12,SKU_0020,12810,13158,0,0
2023-05-13,SKU_0020,12499,12810,0,0
2023-05-14,SKU_0020,12130,12499,0,0
2023-05-15,SKU_0020,11759,12130,0,0
2023-05-16,SKU_0020,11450,11759,0,0
2023-05-17,SKU_0020,11140,11450,0,0
2023-05-18,SKU_0020,10863,11140,0,0
2023-05-19,SKU_0020,10540,10863,0,0
2023-05-20,SKU_0020,10237,10540,0,0
2023-05-21,SKU_0020,9885,10237,0,0
2023-05-22,SKU_0020,9587,9885,0,0
2023-05-23,SKU_0020,9235,9587,0,0
2023-05-24,SKU_0020,23863,9235,1,15368
2023-05-25,SKU_0020,23614,23863,0,0
2023-05-26,SKU_0020,22863,23614,0,0
2023-05-27,SKU_0020,21992,22863,0,0
2023-05-28,SKU_0020,21102,21992,0,0
2023-05-29,SKU_0020,20720,21102,0,0
2023-05-30,SKU_0020,20235,20720,0,0
2023-05-31,SKU_0020,19744,20235,0,0
2023-06-01,SKU_0020,19534,19744,0,0
2023-06-02,SKU_0020,19348,19534,0,0
2023-06-03,SKU_0020,19143,19348,0,0
2023-06-04,SKU_0020,18927,19143,0,0
2023-06-05,SKU_0020,18281,18927,0,0
2023-06-06,SKU_0020,18045,18281,0,0
2023-06-07,SKU_0020,17455,18045,0,0
2023-06-08,SKU_0020,17231,17455,0,0
2023-06-09,SKU_0020,17033,17231,0,0
2023-06-10,SKU_0020,16824,17033,0,0
2023-06-11,SKU_0020,16580,16824,0,0
2023-06-12,SKU_0020,16096,16580,0,0
2023-06-13,SKU_0020,15637,16096,0,0
2023-06-14,SKU_0020,15141,15637,0,0
2023-06-15,SKU_0020,14574,15141,0,0
2023-06-16,SKU_0020,14066,14574,0,0
2023-06-17,SKU_0020,13858,14066,0,0
2023-06-18,SKU_0020,13645,13858,0,0
2023-06-19,SKU_0020,13062,13645,0,0
2023-06-20,SKU_0020,12880,13062,0,0
2023-06-21,SKU_0020,12702,12880,0,0
2023-06-22,SKU_0020,12511,12702,0,0
2023-06-23,SKU_0020,12306,12511,0,0
2023-06-24,SKU_0020,12086,12306,0,0
2023-06-25,SKU_0020,11535,12086,0,0
2023-06-26,SKU_0020,11339,11535,0,0
2023-06-27,SKU_0020,11121,11339,0,0
2023-06-28,SKU_0020,10954,11121,0,0
2023-06-29,SKU_0020,10725,10954,0,0
2023-06-30,SKU_0020,10505,10725,0,0
2023-07-01,SKU_0020,10360,10505,0,0
2023-07-02,SKU_0020,10228,10360,0,0
2023-07-03,SKU_0020,10101,10228,0,0
2023-07-04,SKU_0020,9929,10101,0,0
2023-07-05,SKU_0020,9822,9929,0,0
2023-07-06,SKU_0020,9705,9822,0,0
2023-07-07,SKU_0020,9572,9705,0,0
2023-07-08,SKU_0020,9436,9572,0,0
2023-07-09,SKU_0020,9312,9436,0,0
2023-07-10,SKU_0020,24532,9312,1,15368
2023-07-11,SKU_0020,24410,24532,0,0
2023-07-12,SKU_0020,24303,24410,0,0
2023-07-13,SKU_0020,24181,24303,0,0
2023-07-14,SKU_0020,24072,24181,0,0
2023-07-15,SKU_0020,23963,24072,0,0
2023-07-16,SKU_0020,23849,23963,0,0
2023-07-17,SKU_0020,23716,23849,0,0
2023-07-18,SKU_0020,23596,23716,0,0
2023-07-19,SKU_0020,23472,23596,0,0
2023-07-20,SKU_0020,23348,23472,0,0
2023-07-21,SKU_0020,23241,23348,0,0
2023-07-22,SKU_0020,23100,23241,0,0
2023-07-23,SKU_0020,22981,23100,0,0
2023-07-24,SKU_0020,22864,22981,0,0
2023-07-25,SKU_0020,22732,22864,0,0
2023-07-27,SKU_0020,22630,22732,0,0
2023-07-28,SKU_0020,22532,22630,0,0
2023-07-29,SKU_0020,22415,22532,0,0
2023-07-31,SKU_0020,22160,22415,0,0
2023-08-01,SKU_0020,22016,22160,0,0
2023-08-02,SKU_0020,21954,22016,0,0
2023-08-03,SKU_0020,21781,21954,0,0
2023-08-04,SKU_0020,21574,21781,0,0
2023-08-05,SKU_0020,21504,21574,0,0
2023-08-06,SKU_0020,21358,21504,0,0
2023-08-07,SKU_0020,21302,21358,0,0
2023-08-08,SKU_0020,21231,21302,0,0
2023-08-09,SKU_0020,21164,21231,0,0
2023-08-10,SKU_0020,21103,21164,0,0
2023-08-11,SKU_0020,21048,21103,0,0
2023-08-12,SKU_0020,20973,21048,0,0
2023-08-13,SKU_0020,20898,20973,0,0
2023-08-14,SKU_0020,20842,20898,0,0
2023-08-15,SKU_0020,20776,20842,0,0
2023-08-17,SKU_0020,20706,20776,0,0
2023-08-18,SKU_0020,20643,20706,0,0
2023-08-19,SKU_0020,20586,20643,0,0
2023-08-20,SKU_0020,20531,20586,0,0
2023-08-21,SKU_0020,20463,20531,0,0
2023-08-22,SKU_0020,20408,20463,0,0
2023-08-23,SKU_0020,20348,20408,0,0
2023-08-24,SKU_0020,20289,20348,0,0
2023-08-25,SKU_0020,20233,20289,0,0
2023-08-26,SKU_0020,20166,20233,0,0
2023-08-27,SKU_0020,20108,20166,0,0
2023-08-28,SKU_0020,20034,20108,0,0
2023-08-29,SKU_0020,19964,20034,0,0
2023-08-30,SKU_0020,19904,19964,0,0
2023-08-31,SKU_0020,19838,19904,0,0
2023-09-01,SKU_0020,19781,19838,0,0
2023-09-02,SKU_0020,19725,19781,0,0
2023-09-03,SKU_0020,19680,19725,0,0
2023-09-04,SKU_0020,19608,19680,0,0
2023-09-05,SKU_0020,19541,19608,0,0
2023-09-06,SKU_0020,19492,19541,0,0
2023-09-07,SKU_0020,19452,19492,0,0
2023-09-08,SKU_0020,19413,19452,0,0
2023-09-09,SKU_0020,19362,19413,0,0
2023-09-10,SKU_0020,19307,19362,0,0
2023-09-11,SKU_0020,19256,19307,0,0
2023-09-12,SKU_0020,19203,19256,0,0
2023-09-13,SKU_0020,19151,19203,0,0
2023-09-14,SKU_0020,19112,19151,0,0
2023-09-15,SKU_0020,19069,19112,0,0
2023-09-16,SKU_0020,19024,19069,0,0
2023-09-17,SKU_0020,18971,19024,0,0
2023-09-18,SKU_0020,18918,18971,0,0
2023-09-19,SKU_0020,18872,18918,0,0
2023-09-20,SKU_0020,18822,18872,0,0
2023-09-21,SKU_0020,18774,18822,0,0
2023-09-22,SKU_0020,18723,18774,0,0
2023-09-23,SKU_0020,18681,18723,0,0
2023-09-24,SKU_0020,18633,18681,0,0
2023-09-25,SKU_0020,18579,18633,0,0
2023-09-26,SKU_0020,18537,18579,0,0
2023-09-27,SKU_0020,18481,18537,0,0
2023-09-28,SKU_0020,18425,18481,0,0
2023-09-29,SKU_0020,18371,18425,0,0
2023-09-30,SKU_0020,18317,18371,0,0
2023-10-01,SKU_0020,18261,18317,0,0
2023-10-02,SKU_0020,18193,18261,0,0
2023-10-03,SKU_0020,18130,18193,0,0
2023-10-04,SKU_0020,18061,18130,0,0
2023-10-05,SKU_0020,17989,18061,0,0
2023-10-06,SKU_0020,17937,17989,0,0
2023-10-07,SKU_0020,17865,17937,0,0
2023-10-08,SKU_0020,17789,17865,0,0
2023-10-09,SKU_0020,17729,17789,0,0
2023-10-11,SKU_0020,17677,17729,0,0
2023-10-12,SKU_0020,17604,17677,0,0
2023-10-13,SKU_0020,17541,17604,0,0
2023-10-14,SKU_0020,17489,17541,0,0
2023-10-15,SKU_0020,17428,17489,0,0
2023-10-16,SKU_0020,17369,17428,0,0
2023-10-17,SKU_0020,17305,17369,0,0
2023-10-18,SKU_0020,17242,17305,0,0
2023-10-19,SKU_0020,17181,17242,0,0
2023-10-20,SKU_0020,17129,17181,0,0
2023-10-21,SKU_0020,17064,17129,0,0
2023-10-22,SKU_0020,16990,17064,0,0
2023-10-23,SKU_0020,16917,16990,0,0
2023-10-24,SKU_0020,16857,16917,0,0
2023-10-25,SKU_0020,16798,16857,0,0
2023-10-26,SKU_0020,16738,16798,0,0
2023-10-27,SKU_0020,16666,16738,0,0
2023-10-28,SKU_0020,16613,16666,0,0
2023-10-29,SKU_0020,16553,16613,0,0
2023-10-30,SKU_0020,16486,16553,0,0
2023-10-31,SKU_0020,16349,16486,0,0
2023-11-01,SKU_0020,16233,16349,0,0
2023-11-02,SKU_0020,16103,16233,0,0
2023-11-03,SKU_0020,15970,16103,0,0
2023-11-04,SKU_0020,15841,15970,0,0
2023-11-05,SKU_0020,15745,15841,0,0
2023-11-06,SKU_0020,15605,15745,0,0
2023-11-07,SKU_0020,15472,15605,0,0
2023-11-08,SKU_0020,15373,15472,0,0
2023-11-09,SKU_0020,15269,15373,0,0
2023-11-10,SKU_0020,15140,15269,0,0
2023-11-11,SKU_0020,15043,15140,0,0
2023-11-12,SKU_0020,14911,15043,0,0
2023-11-13,SKU_0020,14802,14911,0,0
2023-11-14,SKU_0020,14682,14802,0,0
2023-11-15,SKU_0020,14543,14682,0,0
2023-11-16,SKU_0020,14414,14543,0,0
2023-11-17,SKU_0020,14287,14414,0,0
2023-11-18,SKU_0020,14165,14287,0,0
2023-11-19,SKU_0020,14054,14165,0,0
2023-11-20,SKU_0020,13942,14054,0,0
2023-11-21,SKU_0020,13799,13942,0,0
2023-11-22,SKU_0020,13666,13799,0,0
2023-11-23,SKU_0020,13481,13666,0,0
2023-11-24,SKU_0020,13307,13481,0,0
2023-11-25,SKU_0020,13146,13307,0,0
2023-11-26,SKU_0020,13015,13146,0,0
2023-11-27,SKU_0020,12879,13015,0,0
2023-11-28,SKU_0020,12635,12879,0,0
2023-11-29,SKU_0020,12505,12635,0,0
2023-11-30,SKU_0020,12402,12505,0,0
2023-12-01,SKU_0020,12205,12402,0,0
2023-12-02,SKU_0020,11988,12205,0,0
2023-12-03,SKU_0020,11812,11988,0,0
2023-12-04,SKU_0020,11589,11812,0,0
2023-12-05,SKU_0020,11357,11589,0,0
2023-12-06,SKU_0020,11193,11357,0,0
2023-12-07,SKU_0020,10968,11193,0,0
2023-12-08,SKU_0020,10766,10968,0,0
2023-12-09,SKU_0020,10547,10766,0,0
2023-12-10,SKU_0020,10361,10547,0,0
2023-12-11,SKU_0020,10109,10361,0,0
2023-12-12,SKU_0020,9882,10109,0,0
2023-12-13,SKU_0020,9702,9882,0,0
2023-12-14,SKU_0020,9459,9702,0,0
2023-12-15,SKU_0020,9240,9459,0,0
2023-12-16,SKU_0020,24405,9240,1,15368
2023-12-17,SKU_0020,24227,24405,0,0
2023-12-18,SKU_0020,23969,24227,0,0
2023-12-19,SKU_0020,23721,23969,0,0
2023-12-21,SKU_0020,23546,23721,0,0
2023-12-22,SKU_0020,23318,23546,0,0
2023-12-23,SKU_0020,23057,23318,0,0
2023-12-24,SKU_0020,22717,23057,0,0
2023-12-25,SKU_0020,22347,22717,0,0
2023-12-27,SKU_0020,22082,22347,0,0
2023-12-28,SKU_0020,21820,22082,0,0
2023-12-29,SKU_0020,21607,21820,0,0
2023-12-30,SKU_0020,21383,21607,0,0
2023-12-31,SKU_0020,21158,21383,0,0
2024-01-01,SKU_0020,20046,21158,0,0
2024-01-02,SKU_0020,19232,20046,0,0
2024-01-03,SKU_0020,18858,19232,0,0
2024-01-04,SKU_0020,17937,18858,0,0
2024-01-05,SKU_0020,17597,17937,0,0
2024-01-06,SKU_0020,16784,17597,0,0
2024-01-07,SKU_0020,16028,16784,0,0
2024-01-08,SKU_0020,15669,16028,0,0
2024-01-09,SKU_0020,14939,15669,0,0
2024-01-10,SKU_0020,14042,14939,0,0
2024-01-11,SKU_0020,13667,14042,0,0
2024-01-13,SKU_0020,13284,13667,0,0
2024-01-14,SKU_0020,12493,13284,0,0
2024-01-15,SKU_0020,12120,12493,0,0
2024-01-16,SKU_0020,11855,12120,0,0
2024-01-17,SKU_0020,11536,11855,0,0
2024-01-18,SKU_0020,11271,11536,0,0
2024-01-19,SKU_0020,10906,11271,0,0
2024-01-20,SKU_0020,10619,10906,0,0
2024-01-21,SKU_0020,10314,10619,0,0
2024-01-22,SKU_0020,9996,10314,0,0
2024-01-23,SKU_0020,9700,9996,0,0
2024-01-24,SKU_0020,9365,9700,0,0
2024-01-25,SKU_0020,24355,9365,1,15368
2024-01-26,SKU_0020,23989,24355,0,0
2024-01-27,SKU_0020,23703,23989,0,0
2024-01-28,SKU_0020,23393,23703,0,0
2024-01-29,SKU_0020,23017,23393,0,0
2024-01-30,SKU_0020,22724,23017,0,0
2024-01-31,SKU_0020,22358,22724,0,0
2024-02-01,SKU_0020,21899,22358,0,0
2024-02-02,SKU_0020,21481,21899,0,0
2024-02-03,SKU_0020,21146,21481,0,0
2024-02-04,SKU_0020,20686,21146,0,0
2024-02-07,SKU_0020,20229,20686,0,0
2024-02-08,SKU_0020,19745,20229,0,0
2024-02-09,SKU_0020,19263,19745,0,0
2024-02-10,SKU_0020,18834,19263,0,0
2024-02-11,SKU_0020,18409,18834,0,0
2024-02-12,SKU_0020,17931,18409,0,0
2024-02-13,SKU_0020,17508,17931,0,0
2024-02-14,SKU_0020,16926,17508,0,0
2024-02-15,SKU_0020,16454,16926,0,0
2024-02-16,SKU_0020,15945,16454,0,0
2024-02-17,SKU_0020,15491,15945,0,0
2024-02-18,SKU_0020,15027,15491,0,0
2024-02-19,SKU_0020,14617,15027,0,0
2024-02-20,SKU_0020,14201,14617,0,0
2024-02-21,SKU_0020,13807,14201,0,0
2024-02-22,SKU_0020,13288,13807,0,0
2024-02-23,SKU_0020,12827,13288,0,0
2024-02-24,SKU_0020,12334,12827,0,0
2024-02-25,SKU_0020,11925,12334,0,0
2024-02-26,SKU_0020,11435,11925,0,0
2024-02-27,SKU_0020,10977,11435,0,0
2024-02-28,SKU_0020,10612,10977,0,0
2024-02-29,SKU_0020,10107,10612,0,0
2024-03-01,SKU_0020,9606,10107,0,0
2024-03-03,SKU_0020,24510,9606,1,15368
2024-03-04,SKU_0020,23251,24510,0,0
2024-03-05,SKU_0020,22085,23251,0,0
2024-03-06,SKU_0020,21634,22085,0,0
2024-03-07,SKU_0020,20471,21634,0,0
2024-03-08,SKU_0020,19980,20471,0,0
2024-03-09,SKU_0020,18594,19980,0,0
2024-03-10,SKU_0020,18169,18594,0,0
2024-03-11,SKU_0020,17745,18169,0,0
2024-03-12,SKU_0020,17224,17745,0,0
2024-03-13,SKU_0020,16792,17224,0,0
2024-03-14,SKU_0020,16228,16792,0,0
2024-03-15,SKU_0020,15712,16228,0,0
2024-03-17,SKU_0020,15234,15712,0,0
2024-03-18,SKU_0020,14755,15234,0,0
2024-03-19,SKU_0020,14177,14755,0,0
2024-03-20,SKU_0020,13751,14177,0,0
2024-03-21,SKU_0020,13205,13751,0,0
2024-03-22,SKU_0020,12678,13205,0,0
2024-03-24,SKU_0020,12240,12678,0,0
2024-03-25,SKU_0020,11787,12240,0,0
2024-03-26,SKU_0020,11337,11787,0,0
2024-03-27,SKU_0020,10873,11337,0,0
2024-03-28,SKU_0020,10365,10873,0,0
2024-03-29,SKU_0020,9781,10365,0,0
2024-03-30,SKU_0020,9223,9781,0,0
2024-03-31,SKU_0020,24049,9223,1,15368
2024-04-01,SKU_0020,23621,24049,0,0
2024-04-02,SKU_0020,23143,23621,0,0
2024-04-03,SKU_0020,22619,23143,0,0
2024-04-05,SKU_0020,22126,22619,0,0
2024-04-06,SKU_0020,21700,22126,0,0
2024-04-07,SKU_0020,21298,21700,0,0
2024-04-08,SKU_0020,20842,21298,0,0
2024-04-09,SKU_0020,20086,20842,0,0
2024-04-10,SKU_0020,19644,20086,0,0
